time_sec,ECG_II,ECG_II_filtered
10.12,-0.15,-0.11
10.122,-0.21,-0.12
10.124,-0.245,-0.125
10.126,-0.205,-0.13
10.128,-0.21,-0.13
10.13,-0.195,-0.13
10.132,-0.205,-0.125
10.134,-0.235,-0.125
10.136,-0.23,-0.12
10.138,-0.19,-0.12
10.14,-0.22,-0.115
10.142,-0.16,-0.11
10.144,-0.175,-0.1
10.146,-0.19,-0.095
10.148,-0.18,-0.09
10.15,-0.205,-0.085
10.152,-0.185,-0.085
10.154,-0.185,-0.085
10.156,-0.17,-0.09
10.158,-0.16,-0.095
10.16,-0.185,-0.105
10.162,-0.2,-0.11
10.164,-0.165,-0.12
10.166,-0.205,-0.12
10.168,-0.145,-0.12
10.17,-0.32,-0.115
10.172,-0.27,-0.105
10.174,-0.12,-0.085
10.176,-0.095,-0.055
10.178,-0.075,-0.01
10.18,-0.02,0.05
10.182,0.075,0.12
10.184,0.15,0.205
10.186,0.24,0.295
10.188,0.35,0.39
10.19,0.33,0.475
10.192,0.405,0.54
10.194,0.545,0.58
10.196,0.495,0.58
10.198,0.48,0.545
10.2,0.47,0.465
10.202,0.335,0.355
10.204,0.195,0.22
10.206,-0.07,0.075
10.208,-0.22,-0.06
10.21,-0.415,-0.185
10.212,-0.52,-0.28
10.214,-0.525,-0.345
10.216,-0.33,-0.375
10.218,-0.375,-0.38
10.22,-0.495,-0.37
10.222,-0.425,-0.345
10.224,-0.37,-0.315
10.226,-0.355,-0.28
10.228,-0.325,-0.255
10.23,-0.32,-0.225
10.232,-0.29,-0.2
10.234,-0.23,-0.175
10.236,-0.19,-0.15
10.238,-0.2,-0.125
10.24,-0.16,-0.1
10.242,-0.18,-0.08
10.244,-0.14,-0.07
10.246,-0.135,-0.065
10.248,-0.17,-0.07
10.25,-0.195,-0.08
10.252,-0.21,-0.095
10.254,-0.22,-0.11
10.256,-0.22,-0.115
10.258,-0.17,-0.12
10.26,-0.175,-0.115
10.262,-0.175,-0.105
10.264,-0.155,-0.095
10.266,-0.1,-0.08
10.268,-0.13,-0.07
10.27,-0.225,-0.065
10.272,-0.185,-0.06
10.274,-0.15,-0.065
10.276,-0.155,-0.065
10.278,-0.16,-0.07
10.28,-0.175,-0.075
10.282,-0.145,-0.075
10.284,-0.14,-0.075
10.286,-0.125,-0.07
10.288,-0.16,-0.07
10.29,-0.19,-0.065
10.292,-0.17,-0.065
10.294,-0.115,-0.065
10.296,-0.18,-0.065
10.298,-0.125,-0.065
10.3,-0.08,-0.065
10.302,-0.14,-0.06
10.304,-0.145,-0.055
10.306,-0.11,-0.05
10.308,-0.135,-0.04
10.31,-0.105,-0.03
10.312,-0.145,-0.03
10.314,-0.12,-0.03
10.316,-0.135,-0.035
10.318,-0.095,-0.045
10.32,-0.06,-0.055
10.322,-0.18,-0.06
10.324,-0.13,-0.065
10.326,-0.12,-0.065
10.328,-0.135,-0.06
10.33,-0.1,-0.05
10.332,-0.13,-0.03
10.334,-0.11,-0.015
10.336,-0.09,0.0
10.338,-0.085,0.01
10.34,-0.025,0.015
10.342,-0.075,0.015
10.344,-0.085,0.015
10.346,-0.055,0.01
10.348,-0.075,0.01
10.35,-0.105,0.005
10.352,-0.085,0.005
10.354,-0.07,0.01
10.356,-0.045,0.015
10.358,-0.01,0.025
10.36,-0.015,0.03
10.362,-0.01,0.04
10.364,-0.025,0.05
10.366,-0.015,0.06
10.368,-0.03,0.07
10.37,0.0,0.08
10.372,0.04,0.085
10.374,0.045,0.095
10.376,0.04,0.105
10.378,0.035,0.115
10.38,0.055,0.125
10.382,0.075,0.13
10.384,0.05,0.135
10.386,0.055,0.14
10.388,0.08,0.145
10.39,0.085,0.155
10.392,0.095,0.16
10.394,0.125,0.165
10.396,0.125,0.17
10.398,0.14,0.175
10.4,0.12,0.185
10.402,0.095,0.19
10.404,0.085,0.195
10.406,0.05,0.205
10.408,0.155,0.21
10.41,0.145,0.22
10.412,0.145,0.225
10.414,0.155,0.23
10.416,0.15,0.235
10.418,0.165,0.235
10.42,0.235,0.23
10.422,0.135,0.22
10.424,0.085,0.205
10.426,0.105,0.185
10.428,0.1,0.165
10.43,0.07,0.145
10.432,0.02,0.13
10.434,-0.05,0.115
10.436,0.01,0.105
10.438,0.08,0.1
10.44,0.05,0.1
10.442,0.03,0.105
10.444,0.03,0.11
10.446,0.055,0.11
10.448,0.03,0.105
10.45,-0.02,0.095
10.452,-0.015,0.08
10.454,-0.045,0.065
10.456,-0.06,0.045
10.458,-0.06,0.025
10.46,-0.085,0.01
10.462,-0.06,0.0
10.464,-0.07,0.0
10.466,-0.11,0.0
10.468,-0.12,0.005
10.47,-0.05,0.01
10.472,-0.07,0.015
10.474,-0.085,0.015
10.476,-0.09,0.015
10.478,-0.09,0.005
10.48,-0.095,0.0
10.482,-0.12,-0.01
10.484,-0.085,-0.02
10.486,-0.115,-0.025
10.488,-0.145,-0.03
10.49,-0.07,-0.03
10.492,-0.08,-0.025
10.494,-0.105,-0.025
10.496,-0.135,-0.025
10.498,-0.165,-0.025
10.5,-0.155,-0.03
10.502,-0.13,-0.035
10.504,-0.09,-0.035
10.506,-0.075,-0.04
10.508,-0.125,-0.04
10.51,-0.09,-0.04
10.512,-0.115,-0.035
10.514,-0.115,-0.03
10.516,-0.075,-0.03
10.518,-0.15,-0.025
10.52,-0.105,-0.025
10.522,-0.14,-0.03
10.524,-0.095,-0.03
10.526,-0.1,-0.035
10.528,-0.105,-0.04
10.53,-0.135,-0.045
10.532,-0.135,-0.05
10.534,-0.18,-0.055
10.536,-0.15,-0.06
10.538,-0.125,-0.065
10.54,-0.13,-0.065
10.542,-0.115,-0.07
10.544,-0.13,-0.07
10.546,-0.16,-0.065
10.548,-0.14,-0.065
10.55,-0.14,-0.055
10.552,-0.135,-0.05
10.554,-0.13,-0.04
10.556,-0.145,-0.03
10.558,-0.085,-0.025
10.56,-0.065,-0.02
10.562,-0.075,-0.015
10.564,-0.05,-0.01
10.566,-0.05,-0.01
10.568,-0.08,-0.01
10.57,-0.14,-0.015
10.572,-0.15,-0.015
10.574,-0.16,-0.02
10.576,-0.065,-0.02
10.578,-0.085,-0.015
10.58,-0.09,-0.01
10.582,-0.065,-0.005
10.584,-0.04,0.01
10.586,-0.025,0.02
10.588,0.01,0.035
10.59,-0.03,0.045
10.592,-0.065,0.05
10.594,-0.045,0.055
10.596,-0.035,0.05
10.598,-0.05,0.04
10.6,-0.085,0.03
10.602,-0.085,0.015
10.604,-0.08,0.005
10.606,-0.06,-0.005
10.608,-0.04,-0.01
10.61,-0.065,-0.005
10.612,-0.07,0.005
10.614,-0.09,0.015
10.616,-0.085,0.03
10.618,-0.02,0.04
10.62,-0.015,0.05
10.622,-0.035,0.05
10.624,-0.015,0.05
10.626,-0.065,0.04
10.628,-0.065,0.03
10.63,-0.035,0.015
10.632,-0.08,0.005
10.634,-0.075,-0.01
10.636,-0.1,-0.015
10.638,-0.1,-0.02
10.64,-0.085,-0.025
10.642,-0.085,-0.025
10.644,-0.075,-0.025
10.646,-0.13,-0.02
10.648,-0.145,-0.025
10.65,-0.095,-0.025
10.652,-0.12,-0.03
10.654,-0.135,-0.035
10.656,-0.125,-0.045
10.658,-0.115,-0.05
10.66,-0.14,-0.055
10.662,-0.12,-0.06
10.664,-0.165,-0.065
10.666,-0.14,-0.06
10.668,-0.15,-0.06
10.67,-0.11,-0.055
10.672,-0.13,-0.055
10.674,-0.13,-0.055
10.676,-0.12,-0.055
10.678,-0.115,-0.055
10.68,-0.165,-0.06
10.682,-0.14,-0.07
10.684,-0.165,-0.075
10.686,-0.185,-0.08
10.688,-0.195,-0.08
10.69,-0.215,-0.08
10.692,-0.135,-0.08
10.694,-0.135,-0.075
10.696,-0.15,-0.075
10.698,-0.165,-0.07
10.7,-0.16,-0.07
10.702,-0.16,-0.07
10.704,-0.125,-0.075
10.706,-0.085,-0.08
10.708,-0.14,-0.085
10.71,-0.22,-0.09
10.712,-0.22,-0.095
10.714,-0.165,-0.095
10.716,-0.15,-0.095
10.718,-0.145,-0.09
10.72,-0.16,-0.085
10.722,-0.135,-0.08
10.724,-0.15,-0.075
10.726,-0.17,-0.075
10.728,-0.22,-0.08
10.73,-0.205,-0.09
10.732,-0.165,-0.095
10.734,-0.135,-0.105
10.736,-0.155,-0.115
10.738,-0.155,-0.12
10.74,-0.195,-0.115
10.742,-0.225,-0.11
10.744,-0.215,-0.095
10.746,-0.15,-0.08
10.748,-0.155,-0.06
10.75,-0.095,-0.04
10.752,-0.09,-0.02
10.754,-0.095,0.0
10.756,-0.055,0.025
10.758,-0.005,0.055
10.76,0.03,0.1
10.762,0.13,0.16
10.764,0.165,0.23
10.766,0.255,0.31
10.768,0.33,0.39
10.77,0.445,0.47
10.772,0.39,0.525
10.774,0.5,0.555
10.776,0.58,0.55
10.778,0.435,0.505
10.78,0.415,0.425
10.782,0.25,0.32
10.784,0.06,0.2
10.786,-0.035,0.07
10.788,-0.19,-0.045
10.79,-0.295,-0.14
10.792,-0.355,-0.21
10.794,-0.34,-0.255
10.796,-0.33,-0.27
10.798,-0.33,-0.27
10.8,-0.315,-0.25
10.802,-0.275,-0.23
10.804,-0.29,-0.205
10.806,-0.265,-0.18
10.808,-0.235,-0.16
10.81,-0.21,-0.145
10.812,-0.18,-0.13
10.814,-0.15,-0.115
10.816,-0.135,-0.105
10.818,-0.17,-0.095
10.82,-0.14,-0.085
10.822,-0.155,-0.08
10.824,-0.155,-0.08
10.826,-0.17,-0.08
10.828,-0.165,-0.08
10.83,-0.155,-0.08
10.832,-0.145,-0.08
10.834,-0.135,-0.075
10.836,-0.15,-0.07
10.838,-0.125,-0.06
10.84,-0.145,-0.055
10.842,-0.12,-0.045
10.844,-0.115,-0.04
10.846,-0.11,-0.04
10.848,-0.12,-0.045
10.85,-0.16,-0.055
10.852,-0.155,-0.06
10.854,-0.145,-0.07
10.856,-0.13,-0.075
10.858,-0.095,-0.075
10.86,-0.08,-0.075
10.862,-0.135,-0.07
10.864,-0.155,-0.065
10.866,-0.12,-0.06
10.868,-0.185,-0.055
10.87,-0.155,-0.05
10.872,-0.12,-0.05
10.874,-0.13,-0.05
10.876,-0.1,-0.055
10.878,-0.105,-0.055
10.88,-0.105,-0.055
10.882,-0.12,-0.05
10.884,-0.12,-0.05
10.886,-0.145,-0.045
10.888,-0.145,-0.04
10.89,-0.16,-0.04
10.892,-0.105,-0.04
10.894,-0.07,-0.035
10.896,-0.085,-0.035
10.898,-0.11,-0.035
10.9,-0.105,-0.035
10.902,-0.095,-0.035
10.904,-0.1,-0.035
10.906,-0.1,-0.035
10.908,-0.105,-0.035
10.91,-0.095,-0.03
10.912,-0.055,-0.03
10.914,-0.075,-0.02
10.916,-0.085,-0.015
10.918,-0.085,-0.005
10.92,-0.105,0.005
10.922,-0.065,0.015
10.924,-0.09,0.025
10.926,-0.005,0.03
10.928,-0.02,0.035
10.93,-0.07,0.035
10.932,-0.075,0.035
10.934,-0.02,0.035
10.936,-0.005,0.04
10.938,-0.055,0.05
10.94,0.005,0.065
10.942,0.03,0.08
10.944,0.02,0.095
10.946,0.02,0.115
10.948,0.08,0.125
10.95,0.095,0.135
10.952,0.1,0.14
10.954,0.13,0.14
10.956,0.11,0.135
10.958,-0.1,0.13
10.96,0.03,0.125
10.962,0.055,0.12
10.964,0.04,0.12
10.966,0.075,0.125
10.968,0.09,0.13
10.97,0.105,0.14
10.972,0.09,0.145
10.974,0.075,0.155
10.976,0.065,0.165
10.978,0.065,0.17
10.98,0.12,0.18
10.982,0.145,0.19
10.984,0.135,0.2
10.986,0.12,0.21
10.988,0.17,0.215
10.99,0.14,0.22
10.992,0.075,0.22
10.994,0.16,0.215
10.996,0.16,0.21
10.998,0.09,0.2
11.0,0.13,0.195
11.002,0.105,0.19
11.004,0.065,0.185
11.006,0.145,0.185
11.008,0.115,0.18
11.01,0.09,0.175
11.012,0.06,0.17
11.014,0.06,0.16
11.016,0.065,0.14
11.018,0.075,0.125
11.02,0.035,0.1
11.022,-0.065,0.085
11.024,-0.035,0.065
11.026,-0.03,0.05
11.028,-0.04,0.04
11.03,0.005,0.035
11.032,-0.055,0.03
11.034,-0.065,0.02
11.036,-0.065,0.015
11.038,-0.05,0.005
11.04,-0.075,-0.005
11.042,-0.115,-0.015
11.044,-0.145,-0.025
11.046,-0.155,-0.035
11.048,-0.09,-0.04
11.05,-0.12,-0.045
11.052,-0.11,-0.045
11.054,-0.13,-0.045
11.056,-0.13,-0.05
11.058,-0.135,-0.05
11.06,-0.13,-0.055
11.062,-0.145,-0.055
11.064,-0.12,-0.06
11.066,-0.145,-0.06
11.068,-0.13,-0.06
11.07,-0.14,-0.055
11.072,-0.105,-0.055
11.074,-0.125,-0.055
11.076,-0.15,-0.055
11.078,-0.16,-0.065
11.08,-0.2,-0.075
11.082,-0.165,-0.085
11.084,-0.14,-0.095
11.086,-0.18,-0.1
11.088,-0.16,-0.1
11.09,-0.11,-0.09
11.092,-0.135,-0.075
11.094,-0.16,-0.055
11.096,-0.1,-0.035
11.098,-0.04,-0.015
11.1,-0.055,0.0
11.102,-0.115,0.005
11.104,-0.135,0.0
11.106,-0.115,-0.01
11.108,-0.11,-0.025
11.11,-0.1,-0.04
11.112,-0.115,-0.06
11.114,-0.1,-0.07
11.116,-0.175,-0.08
11.118,-0.16,-0.08
11.12,-0.17,-0.075
11.122,-0.15,-0.07
11.124,-0.15,-0.065
11.126,-0.165,-0.06
11.128,-0.13,-0.055
11.13,-0.13,-0.055
11.132,-0.115,-0.055
11.134,-0.115,-0.055
11.136,-0.115,-0.06
11.138,-0.09,-0.06
11.14,-0.125,-0.055
11.142,-0.16,-0.045
11.144,-0.13,-0.035
11.146,-0.115,-0.025
11.148,-0.085,-0.015
11.15,0.0,-0.005
11.152,-0.045,0.0
11.154,-0.095,0.0
11.156,-0.055,-0.005
11.158,-0.105,-0.015
11.16,-0.14,-0.025
11.162,-0.14,-0.035
11.164,-0.115,-0.04
11.166,-0.075,-0.04
11.168,-0.095,-0.03
11.17,-0.105,-0.015
11.172,-0.125,0.005
11.174,-0.03,0.025
11.176,0.03,0.04
11.178,-0.005,0.055
11.18,-0.05,0.06
11.182,-0.045,0.055
11.184,-0.045,0.045
11.186,-0.075,0.035
11.188,-0.08,0.02
11.19,-0.025,0.01
11.192,-0.015,0.0
11.194,-0.065,0.0
11.196,-0.05,0.0
11.198,-0.085,0.0
11.2,-0.12,-0.005
11.202,-0.1,-0.005
11.204,-0.11,-0.015
11.206,-0.135,-0.025
11.208,-0.135,-0.035
11.21,-0.135,-0.05
11.212,-0.14,-0.06
11.214,-0.135,-0.07
11.216,-0.17,-0.075
11.218,-0.14,-0.07
11.22,-0.15,-0.07
11.222,-0.155,-0.065
11.224,-0.16,-0.06
11.226,-0.17,-0.055
11.228,-0.12,-0.055
11.23,-0.135,-0.06
11.232,-0.13,-0.06
11.234,-0.15,-0.065
11.236,-0.13,-0.07
11.238,-0.125,-0.075
11.24,-0.155,-0.08
11.242,-0.185,-0.085
11.244,-0.135,-0.09
11.246,-0.18,-0.09
11.248,-0.18,-0.095
11.25,-0.19,-0.095
11.252,-0.175,-0.095
11.254,-0.165,-0.095
11.256,-0.14,-0.095
11.258,-0.15,-0.09
11.26,-0.165,-0.085
11.262,-0.205,-0.085
11.264,-0.165,-0.085
11.266,-0.18,-0.085
11.268,-0.17,-0.085
11.27,-0.195,-0.09
11.272,-0.155,-0.095
11.274,-0.18,-0.105
11.276,-0.135,-0.11
11.278,-0.17,-0.11
11.28,-0.21,-0.115
11.282,-0.175,-0.11
11.284,-0.185,-0.11
11.286,-0.195,-0.105
11.288,-0.17,-0.095
11.29,-0.175,-0.09
11.292,-0.155,-0.09
11.294,-0.13,-0.085
11.296,-0.105,-0.085
11.298,-0.13,-0.09
11.3,-0.155,-0.095
11.302,-0.16,-0.105
11.304,-0.165,-0.11
11.306,-0.21,-0.12
11.308,-0.27,-0.12
11.31,-0.25,-0.12
11.312,-0.16,-0.11
11.314,-0.135,-0.09
11.316,-0.13,-0.065
11.318,-0.09,-0.03
11.32,-0.075,0.015
11.322,0.01,0.07
11.324,0.11,0.135
11.326,0.155,0.205
11.328,0.26,0.275
11.33,0.235,0.35
11.332,0.33,0.415
11.334,0.405,0.47
11.336,0.475,0.505
11.338,0.5,0.515
11.34,0.48,0.5
11.342,0.47,0.45
11.344,0.325,0.37
11.346,0.15,0.27
11.348,0.06,0.155
11.35,-0.07,0.035
11.352,-0.21,-0.08
11.354,-0.36,-0.18
11.356,-0.41,-0.25
11.358,-0.4,-0.29
11.36,-0.38,-0.305
11.362,-0.295,-0.29
11.364,-0.25,-0.26
11.366,-0.285,-0.225
11.368,-0.255,-0.185
11.37,-0.275,-0.15
11.372,-0.185,-0.125
11.374,-0.14,-0.11
11.376,-0.155,-0.105
11.378,-0.18,-0.11
11.38,-0.235,-0.11
11.382,-0.18,-0.115
11.384,-0.23,-0.115
11.386,-0.18,-0.115
11.388,-0.17,-0.115
11.39,-0.135,-0.11
11.392,-0.17,-0.105
11.394,-0.2,-0.105
11.396,-0.185,-0.105
11.398,-0.195,-0.105
11.4,-0.19,-0.105
11.402,-0.175,-0.105
11.404,-0.175,-0.1
11.406,-0.1,-0.095
11.408,-0.095,-0.09
11.41,-0.17,-0.08
11.412,-0.145,-0.075
11.414,-0.175,-0.075
11.416,-0.195,-0.075
11.418,-0.175,-0.075
11.42,-0.115,-0.08
11.422,-0.105,-0.08
11.424,-0.185,-0.085
11.426,-0.145,-0.085
11.428,-0.155,-0.085
11.43,-0.14,-0.08
11.432,-0.16,-0.08
11.434,-0.15,-0.08
11.436,-0.12,-0.08
11.438,-0.11,-0.08
11.44,-0.17,-0.085
11.442,-0.14,-0.085
11.444,-0.135,-0.085
11.446,-0.205,-0.08
11.448,-0.145,-0.075
11.45,-0.1,-0.07
11.452,-0.085,-0.06
11.454,-0.09,-0.055
11.456,-0.165,-0.05
11.458,-0.135,-0.05
11.46,-0.145,-0.05
11.462,-0.155,-0.055
11.464,-0.18,-0.06
11.466,-0.17,-0.06
11.468,-0.11,-0.06
11.47,-0.055,-0.055
11.472,-0.06,-0.05
11.474,-0.16,-0.04
11.476,-0.095,-0.03
11.478,-0.115,-0.025
11.48,-0.085,-0.02
11.482,-0.065,-0.02
11.484,-0.095,-0.02
11.486,-0.13,-0.025
11.488,-0.135,-0.03
11.49,-0.12,-0.03
11.492,-0.065,-0.03
11.494,-0.06,-0.02
11.496,-0.05,-0.015
11.498,-0.03,0.0
11.5,-0.06,0.015
11.502,-0.05,0.03
11.504,-0.02,0.04
11.506,-0.02,0.05
11.508,0.005,0.055
11.51,-0.015,0.06
11.512,-0.02,0.065
11.514,0.03,0.065
11.516,0.04,0.07
11.518,-0.015,0.08
11.52,0.015,0.085
11.522,0.02,0.1
11.524,0.085,0.11
11.526,0.06,0.12
11.528,0.07,0.13
11.53,0.09,0.135
11.532,0.105,0.14
11.534,0.105,0.14
11.536,0.065,0.14
11.538,0.05,0.135
11.54,0.045,0.14
11.542,-0.03,0.145
11.544,0.105,0.155
11.546,0.14,0.165
11.548,0.15,0.175
11.55,0.175,0.185
11.552,0.145,0.19
11.554,0.07,0.19
11.556,0.115,0.185
11.558,0.035,0.175
11.56,0.095,0.165
11.562,0.12,0.15
11.564,0.105,0.14
11.566,0.04,0.135
11.568,0.05,0.13
11.57,0.12,0.135
11.572,0.085,0.135
11.574,0.065,0.14
11.576,0.105,0.14
11.578,0.04,0.13
11.58,0.015,0.12
11.582,0.045,0.1
11.584,-0.01,0.075
11.586,-0.04,0.055
11.588,-0.055,0.035
11.59,-0.03,0.02
11.592,-0.06,0.01
11.594,-0.05,0.005
11.596,-0.065,0.005
11.598,-0.025,0.005
11.6,-0.085,0.0
11.602,-0.105,-0.01
11.604,-0.08,-0.025
11.606,-0.065,-0.04
11.608,-0.17,-0.055
11.61,-0.145,-0.07
11.612,-0.12,-0.085
11.614,-0.13,-0.09
11.616,-0.12,-0.085
11.618,-0.115,-0.08
11.62,-0.16,-0.07
11.622,-0.155,-0.06
11.624,-0.135,-0.055
11.626,-0.125,-0.05
11.628,-0.115,-0.045
11.63,-0.135,-0.05
11.632,-0.095,-0.05
11.634,-0.13,-0.055
11.636,-0.135,-0.06
11.638,-0.15,-0.06
11.64,-0.115,-0.06
11.642,-0.14,-0.065
11.644,-0.19,-0.065
11.646,-0.13,-0.065
11.648,-0.075,-0.065
11.65,-0.055,-0.06
11.652,-0.1,-0.06
11.654,-0.165,-0.06
11.656,-0.13,-0.055
11.658,-0.125,-0.055
11.66,-0.09,-0.05
11.662,-0.14,-0.05
11.664,-0.14,-0.055
11.666,-0.125,-0.055
11.668,-0.125,-0.06
11.67,-0.095,-0.065
11.672,-0.13,-0.07
11.674,-0.125,-0.07
11.676,-0.15,-0.07
11.678,-0.145,-0.065
11.68,-0.115,-0.055
11.682,-0.095,-0.05
11.684,-0.005,-0.04
11.686,-0.15,-0.035
11.688,-0.075,-0.025
11.69,-0.06,-0.02
11.692,-0.06,-0.015
11.694,-0.055,-0.01
11.696,-0.075,-0.005
11.698,-0.06,0.0
11.7,-0.055,0.0
11.702,-0.055,0.005
11.704,-0.085,0.005
11.706,-0.07,0.005
11.708,-0.055,0.005
11.71,-0.04,0.0
11.712,-0.065,0.0
11.714,-0.05,-0.005
11.716,-0.055,-0.01
11.718,-0.1,-0.01
11.72,-0.095,-0.01
11.722,-0.035,-0.005
11.724,-0.025,0.0
11.726,-0.055,0.005
11.728,-0.03,0.015
11.73,-0.03,0.025
11.732,-0.02,0.03
11.734,-0.03,0.035
11.736,-0.025,0.04
11.738,-0.05,0.04
11.74,-0.005,0.035
11.742,-0.02,0.025
11.744,-0.05,0.02
11.746,-0.1,0.01
11.748,-0.08,0.0
11.75,-0.105,-0.005
11.752,-0.1,-0.015
11.754,-0.05,-0.025
11.756,-0.07,-0.03
11.758,-0.09,-0.04
11.76,-0.1,-0.05
11.762,-0.105,-0.06
11.764,-0.165,-0.065
11.766,-0.155,-0.07
11.768,-0.12,-0.075
11.77,-0.095,-0.075
11.772,-0.135,-0.075
11.774,-0.11,-0.07
11.776,-0.135,-0.07
11.778,-0.16,-0.065
11.78,-0.12,-0.06
11.782,-0.16,-0.055
11.784,-0.12,-0.055
11.786,-0.13,-0.055
11.788,-0.12,-0.06
11.79,-0.13,-0.06
11.792,-0.095,-0.065
11.794,-0.12,-0.065
11.796,-0.12,-0.07
11.798,-0.125,-0.07
11.8,-0.145,-0.07
11.802,-0.12,-0.07
11.804,-0.105,-0.07
11.806,-0.135,-0.065
11.808,-0.105,-0.065
11.81,-0.145,-0.065
11.812,-0.115,-0.065
11.814,-0.135,-0.065
11.816,-0.15,-0.07
11.818,-0.15,-0.075
11.82,-0.13,-0.08
11.822,-0.135,-0.085
11.824,-0.12,-0.095
11.826,-0.165,-0.095
11.828,-0.145,-0.095
11.83,-0.13,-0.095
11.832,-0.16,-0.09
11.834,-0.145,-0.085
11.836,-0.15,-0.085
11.838,-0.155,-0.085
11.84,-0.185,-0.085
11.842,-0.13,-0.085
11.844,-0.1,-0.09
11.846,-0.165,-0.09
11.848,-0.145,-0.09
11.85,-0.1,-0.085
11.852,-0.095,-0.075
11.854,-0.13,-0.065
11.856,-0.15,-0.05
11.858,-0.115,-0.03
11.86,-0.025,-0.015
11.862,0.02,0.0
11.864,-0.08,0.02
11.866,-0.04,0.045
11.868,0.0,0.08
11.87,0.1,0.125
11.872,0.135,0.185
11.874,0.27,0.255
11.876,0.34,0.33
11.878,0.3,0.41
11.88,0.385,0.475
11.882,0.46,0.52
11.884,0.53,0.54
11.886,0.51,0.525
11.888,0.47,0.475
11.89,0.415,0.395
11.892,0.21,0.295
11.894,0.05,0.18
11.896,-0.04,0.06
11.898,-0.2,-0.045
11.9,-0.285,-0.135
11.902,-0.275,-0.195
11.904,-0.28,-0.235
11.906,-0.31,-0.25
11.908,-0.335,-0.25
11.91,-0.305,-0.23
11.912,-0.235,-0.205
11.914,-0.235,-0.18
11.916,-0.16,-0.15
11.918,-0.225,-0.125
11.92,-0.185,-0.105
11.922,-0.135,-0.09
11.924,-0.125,-0.075
11.926,-0.06,-0.065
11.928,-0.045,-0.055
11.93,-0.075,-0.045
11.932,-0.09,-0.04
11.934,-0.16,-0.04
11.936,-0.105,-0.04
11.938,-0.145,-0.045
11.94,-0.15,-0.055
11.942,-0.14,-0.065
11.944,-0.16,-0.07
11.946,-0.13,-0.075
11.948,-0.13,-0.07
11.95,-0.05,-0.065
11.952,-0.08,-0.05
11.954,-0.12,-0.035
11.956,-0.12,-0.02
11.958,-0.07,-0.01
11.96,-0.035,-0.005
11.962,0.0,-0.005
11.964,-0.085,-0.015
11.966,-0.095,-0.03
11.968,-0.09,-0.04
11.97,-0.115,-0.055
11.972,-0.115,-0.06
11.974,-0.165,-0.06
11.976,-0.145,-0.05
11.978,-0.05,-0.035
11.98,-0.03,-0.02
11.982,-0.025,-0.005
11.984,0.0,0.015
11.986,-0.075,0.025
11.988,-0.055,0.03
11.99,0.005,0.025
11.992,-0.045,0.02
11.994,-0.085,0.01
11.996,-0.02,0.0
11.998,-0.08,-0.005
12.0,-0.11,-0.01
12.002,-0.08,-0.015
12.004,-0.07,-0.01
12.006,-0.05,-0.005
12.008,-0.005,0.0
12.01,-0.02,0.01
12.012,0.0,0.015
12.014,-0.085,0.025
12.016,-0.04,0.025
12.018,-0.045,0.03
12.02,-0.045,0.03
12.022,0.005,0.03
12.024,0.01,0.03
12.026,-0.025,0.035
12.028,-0.06,0.04
12.03,-0.065,0.045
12.032,0.03,0.05
12.034,0.01,0.06
12.036,0.04,0.06
12.038,-0.01,0.065
12.04,0.035,0.065
12.042,0.02,0.065
12.044,0.02,0.065
12.046,-0.005,0.07
12.048,0.01,0.075
12.05,0.025,0.08
12.052,0.02,0.09
12.054,0.06,0.105
12.056,0.055,0.115
12.058,0.105,0.125
12.06,0.085,0.135
12.062,0.095,0.14
12.064,0.1,0.145
12.066,0.145,0.155
12.068,0.07,0.16
12.07,0.055,0.17
12.072,0.145,0.175
12.074,0.135,0.185
12.076,0.14,0.19
12.078,0.13,0.19
12.08,0.145,0.19
12.082,0.105,0.185
12.084,0.15,0.18
12.086,0.155,0.175
12.088,0.09,0.17
12.09,0.095,0.175
12.092,0.14,0.185
12.094,0.165,0.2
12.096,0.115,0.22
12.098,0.24,0.235
12.1,0.18,0.245
12.102,0.245,0.25
12.104,0.19,0.245
12.106,0.22,0.23
12.108,0.065,0.21
12.11,0.11,0.19
12.112,0.155,0.17
12.114,0.185,0.155
12.116,0.075,0.14
12.118,0.11,0.13
12.12,0.04,0.12
12.122,0.025,0.115
12.124,0.045,0.105
12.126,0.115,0.095
12.128,0.0,0.085
12.13,0.075,0.08
12.132,-0.015,0.07
12.134,-0.055,0.07
12.136,0.045,0.075
12.138,0.025,0.085
12.14,0.03,0.095
12.142,0.07,0.105
12.144,0.08,0.11
12.146,0.065,0.105
12.148,0.08,0.095
12.15,0.01,0.07
12.152,-0.06,0.045
12.154,-0.065,0.01
12.156,-0.065,-0.02
12.158,-0.15,-0.04
12.16,-0.135,-0.06
12.162,-0.135,-0.065
12.164,-0.06,-0.06
12.166,-0.035,-0.05
12.168,-0.07,-0.035
12.17,-0.045,-0.02
12.172,-0.155,-0.005
12.174,-0.04,0.0
12.176,-0.07,0.0
12.178,-0.08,-0.01
12.18,-0.07,-0.02
12.182,-0.065,-0.035
12.184,-0.175,-0.05
12.186,-0.065,-0.055
12.188,-0.095,-0.06
12.19,-0.08,-0.055
12.192,-0.135,-0.05
12.194,-0.125,-0.04
12.196,-0.07,-0.025
12.198,-0.045,-0.015
12.2,0.005,-0.01
12.202,-0.045,-0.005
12.204,0.01,-0.005
